Date,Open,High,Low,Close,Adj Close,Volume
10/11/13,1691.09,1703.44,1688.52,1703.20,1703.20,2944670000
10/10/13,1660.88,1692.56,1660.88,1692.56,1692.56,3362300000
10/9/13,1656.99,1662.47,1646.47,1656.40,1656.40,3577840000
10/8/13,1676.22,1676.79,1655.03,1655.45,1655.45,3569230000
10/7/13,1687.15,1687.15,1674.70,1676.12,1676.12,2678490000
10/4/13,1678.79,1691.94,1677.33,1690.50,1690.50,2880270000
10/3/13,1692.35,1692.35,1670.36,1678.66,1678.66,3279650000
10/2/13,1691.90,1693.87,1680.34,1693.87,1693.87,3148600000
10/1/13,1682.41,1696.55,1682.07,1695.00,1695.00,3238690000
9/30/13,1687.26,1687.26,1674.99,1681.55,1681.55,3308630000
9/27/13,1695.52,1695.52,1687.11,1691.75,1691.75,2951700000
9/26/13,1694.05,1703.85,1693.11,1698.67,1698.67,2813930000
9/25/13,1698.02,1701.71,1691.88,1692.77,1692.77,3148730000
9/24/13,1702.60,1707.63,1694.90,1697.42,1697.42,3268930000
9/23/13,1711.44,1711.44,1697.10,1701.84,1701.84,3126950000
9/20/13,1722.44,1725.23,1708.89,1709.91,1709.91,5074030000
9/19/13,1727.34,1729.86,1720.20,1722.34,1722.34,3740130000
9/18/13,1705.74,1729.44,1700.35,1725.52,1725.52,3989760000
9/17/13,1697.73,1705.52,1697.73,1704.76,1704.76,2774240000
9/16/13,1691.70,1704.95,1691.70,1697.60,1697.60,3079800000
9/13/13,1685.04,1688.73,1682.22,1687.99,1687.99,2736500000
9/12/13,1689.21,1689.97,1681.96,1683.42,1683.42,3106290000
9/11/13,1681.04,1689.13,1678.70,1689.13,1689.13,3135460000
9/10/13,1675.11,1684.09,1675.11,1683.99,1683.99,3691800000
9/9/13,1656.85,1672.40,1656.85,1671.71,1671.71,3102780000
9/6/13,1657.44,1664.83,1640.62,1655.17,1655.17,3123880000
9/5/13,1653.28,1659.17,1653.07,1655.08,1655.08,2957110000
9/4/13,1640.72,1655.72,1637.41,1653.08,1653.08,3312150000
9/3/13,1635.95,1651.35,1633.41,1639.77,1639.77,3731610000
8/30/13,1638.89,1640.08,1628.05,1632.97,1632.97,2734300000
8/29/13,1633.50,1646.41,1630.88,1638.17,1638.17,2527550000
8/28/13,1630.25,1641.18,1627.47,1634.96,1634.96,2784010000
8/27/13,1652.54,1652.54,1629.05,1630.48,1630.48,3219190000
8/26/13,1664.29,1669.51,1656.02,1656.78,1656.78,2430670000
8/23/13,1659.92,1664.85,1654.81,1663.50,1663.50,2582670000
8/22/13,1645.03,1659.55,1645.03,1656.96,1656.96,2537460000
8/21/13,1650.66,1656.99,1639.43,1642.80,1642.80,2932180000
8/20/13,1646.81,1658.92,1646.08,1652.35,1652.35,2994090000
8/19/13,1655.25,1659.18,1645.84,1646.06,1646.06,2904530000
8/16/13,1661.22,1663.60,1652.61,1655.83,1655.83,3211450000
8/15/13,1679.61,1679.61,1658.59,1661.32,1661.32,3426690000
8/14/13,1693.88,1695.52,1684.83,1685.39,1685.39,2871430000
8/13/13,1690.65,1696.81,1682.62,1694.16,1694.16,3035560000
8/12/13,1688.37,1691.49,1683.35,1689.47,1689.47,2789160000
8/9/13,1696.10,1699.42,1686.02,1691.42,1691.42,2957670000
8/8/13,1693.35,1700.18,1688.38,1697.48,1697.48,3271660000
8/7/13,1695.30,1695.30,1684.91,1690.91,1690.91,3010230000
8/6/13,1705.79,1705.79,1693.29,1697.37,1697.37,3141210000
8/5/13,1708.01,1709.24,1703.55,1707.14,1707.14,2529300000
8/2/13,1706.10,1709.67,1700.68,1709.67,1709.67,3136630000
8/1/13,1689.42,1707.85,1689.42,1706.87,1706.87,3775170000
7/31/13,1687.76,1698.43,1684.94,1685.73,1685.73,3847390000
7/30/13,1687.92,1693.19,1682.42,1685.96,1685.96,3320530000
7/29/13,1690.32,1690.92,1681.86,1685.33,1685.33,2840520000
7/26/13,1687.31,1691.85,1676.03,1691.65,1691.65,2762770000
7/25/13,1685.21,1690.94,1680.07,1690.25,1690.25,3322500000
7/24/13,1696.06,1698.38,1682.57,1685.94,1685.94,3336120000
7/23/13,1696.63,1698.78,1691.13,1692.39,1692.39,3096180000
7/22/13,1694.41,1697.61,1690.67,1695.53,1695.53,2779130000
7/19/13,1686.15,1692.09,1684.08,1692.09,1692.09,3302580000
7/18/13,1681.05,1693.12,1681.05,1689.37,1689.37,3452370000
7/17/13,1677.91,1684.75,1677.91,1680.91,1680.91,3153440000
7/16/13,1682.70,1683.73,1671.84,1676.26,1676.26,3081710000
7/15/13,1679.59,1684.51,1677.89,1682.50,1682.50,2623200000
7/12/13,1675.26,1680.19,1672.33,1680.19,1680.19,3039070000
7/11/13,1657.41,1676.63,1657.41,1675.02,1675.02,3446340000
7/10/13,1651.56,1657.92,1647.66,1652.62,1652.62,3011010000
7/9/13,1642.89,1654.18,1642.89,1652.32,1652.32,3155360000
7/8/13,1634.20,1644.68,1634.20,1640.46,1640.46,3514590000
7/5/13,1618.65,1632.07,1614.71,1631.89,1631.89,2634140000
7/3/13,1611.48,1618.97,1604.57,1615.41,1615.41,1966050000
7/2/13,1614.29,1624.26,1606.77,1614.08,1614.08,3317130000
7/1/13,1609.78,1626.61,1609.78,1614.96,1614.96,3104690000
6/28/13,1611.12,1615.94,1601.06,1606.28,1606.28,4977190000
6/27/13,1606.44,1620.07,1606.44,1613.20,1613.20,3364540000
6/26/13,1592.27,1606.83,1592.27,1603.26,1603.26,3558340000
6/25/13,1577.52,1593.79,1577.09,1588.03,1588.03,3761170000
6/24/13,1588.77,1588.77,1560.33,1573.09,1573.09,4733660000
6/21/13,1588.62,1599.19,1577.70,1592.43,1592.43,5797280000
6/20/13,1624.62,1624.62,1584.32,1588.19,1588.19,4858850000
6/19/13,1651.83,1652.45,1628.91,1628.93,1628.93,3545060000
6/18/13,1639.77,1654.19,1639.77,1651.81,1651.81,3120980000
6/17/13,1630.64,1646.50,1630.34,1639.04,1639.04,3137080000
6/14/13,1635.52,1640.80,1623.96,1626.73,1626.73,2939400000
6/13/13,1612.15,1639.25,1608.07,1636.36,1636.36,3378620000
6/12/13,1629.94,1637.71,1610.92,1612.52,1612.52,3202550000
6/11/13,1638.64,1640.13,1622.92,1626.13,1626.13,3435710000
6/10/13,1644.67,1648.69,1639.26,1642.81,1642.81,2978730000
6/7/13,1625.27,1644.40,1625.27,1643.38,1643.38,3371990000
6/6/13,1609.29,1622.56,1598.23,1622.56,1622.56,3547380000
6/5/13,1629.05,1629.31,1607.09,1608.90,1608.90,3632350000
6/4/13,1640.73,1646.53,1623.62,1631.38,1631.38,3653840000
6/3/13,1631.71,1640.42,1622.72,1640.42,1640.42,3952070000
5/31/13,1652.13,1658.99,1630.74,1630.74,1630.74,4099600000
5/30/13,1649.14,1661.91,1648.61,1654.41,1654.41,3498620000
5/29/13,1656.57,1656.57,1640.05,1648.36,1648.36,3587140000
5/28/13,1652.63,1674.21,1652.63,1660.06,1660.06,3457400000
5/24/13,1646.67,1649.78,1636.88,1649.60,1649.60,2758080000
5/23/13,1651.62,1655.50,1635.53,1650.51,1650.51,3945510000
5/22/13,1669.39,1687.18,1648.86,1655.35,1655.35,4361020000
5/21/13,1666.20,1674.93,1662.67,1669.16,1669.16,3513560000
5/20/13,1665.71,1672.84,1663.52,1666.29,1666.29,3275080000
5/17/13,1652.45,1667.47,1652.45,1667.47,1667.47,3440710000
5/16/13,1658.07,1660.51,1648.60,1650.47,1650.47,3513130000
5/15/13,1649.13,1661.49,1646.68,1658.78,1658.78,3657440000
5/14/13,1633.75,1651.10,1633.75,1650.34,1650.34,3457790000
5/13/13,1632.10,1636.00,1626.74,1633.77,1633.77,2910600000
5/10/13,1626.69,1633.70,1623.71,1633.70,1633.70,3086470000
5/9/13,1632.69,1635.01,1623.09,1626.67,1626.67,3457400000
5/8/13,1625.95,1632.78,1622.70,1632.69,1632.69,3554700000
5/7/13,1617.55,1626.03,1616.64,1625.96,1625.96,3309580000
5/6/13,1614.40,1619.77,1614.21,1617.50,1617.50,3062240000
5/3/13,1597.60,1618.46,1597.60,1614.42,1614.42,3603910000
5/2/13,1582.77,1598.60,1582.77,1597.59,1597.59,3366950000
5/1/13,1597.55,1597.55,1581.28,1582.70,1582.70,3530320000
4/30/13,1593.58,1597.57,1586.50,1597.57,1597.57,3745070000
4/29/13,1582.34,1596.65,1582.34,1593.61,1593.61,2891200000
4/26/13,1585.16,1585.78,1577.56,1582.24,1582.24,3198620000
4/25/13,1578.93,1592.64,1578.93,1585.16,1585.16,3908580000
4/24/13,1578.78,1583.00,1575.80,1578.79,1578.79,3598240000
4/23/13,1562.50,1579.58,1562.50,1578.78,1578.78,3565150000
4/22/13,1555.25,1565.55,1548.19,1562.50,1562.50,2979880000
4/19/13,1541.61,1555.89,1539.40,1555.25,1555.25,3569870000
4/18/13,1552.03,1554.38,1536.03,1541.61,1541.61,3890800000
4/17/13,1574.57,1574.57,1543.69,1552.01,1552.01,4250310000
4/16/13,1552.36,1575.35,1552.36,1574.57,1574.57,3654700000
4/15/13,1588.84,1588.84,1552.28,1552.36,1552.36,4660130000
4/12/13,1593.30,1593.30,1579.97,1588.85,1588.85,3206290000
4/11/13,1587.73,1597.35,1586.17,1593.37,1593.37,3393950000
4/10/13,1568.61,1589.07,1568.61,1587.73,1587.73,3453350000
4/9/13,1563.11,1573.89,1560.92,1568.61,1568.61,3252780000
4/8/13,1553.26,1563.07,1548.63,1563.07,1563.07,2887120000
4/5/13,1559.98,1559.98,1539.50,1553.28,1553.28,3515410000
4/4/13,1553.69,1562.60,1552.52,1559.98,1559.98,3350670000
4/3/13,1570.25,1571.47,1549.80,1553.69,1553.69,4060610000
4/2/13,1562.17,1573.66,1562.17,1570.25,1570.25,3312160000
4/1/13,1569.18,1570.57,1558.47,1562.17,1562.17,2753110000
3/28/13,1562.86,1570.28,1561.08,1569.19,1569.19,3304440000
3/27/13,1563.75,1564.07,1551.90,1562.85,1562.85,2914210000
3/26/13,1551.69,1563.95,1551.69,1563.77,1563.77,2869260000
3/25/13,1556.89,1564.91,1546.22,1551.69,1551.69,3178170000
3/22/13,1545.90,1557.74,1545.90,1556.89,1556.89,2948380000
3/21/13,1558.71,1558.71,1543.55,1545.80,1545.80,3243270000
3/20/13,1548.34,1561.56,1548.34,1558.71,1558.71,3349090000
3/19/13,1552.10,1557.25,1538.57,1548.34,1548.34,3796210000
3/18/13,1560.70,1560.70,1545.13,1552.10,1552.10,3164560000
3/15/13,1563.21,1563.62,1555.74,1560.70,1560.70,5175850000
3/14/13,1554.52,1563.32,1554.52,1563.23,1563.23,3459260000
3/13/13,1552.48,1556.39,1548.25,1554.52,1554.52,3073830000
3/12/13,1556.22,1556.77,1548.24,1552.48,1552.48,3274910000
3/11/13,1551.15,1556.27,1547.36,1556.22,1556.22,3091080000
3/8/13,1544.26,1552.48,1542.94,1551.18,1551.18,3652260000
3/7/13,1541.46,1545.78,1541.46,1544.26,1544.26,3634710000
3/6/13,1539.79,1545.25,1538.11,1541.46,1541.46,3676890000
3/5/13,1525.20,1543.47,1525.20,1539.79,1539.79,3610690000
3/4/13,1518.20,1525.27,1512.29,1525.20,1525.20,3414430000
3/1/13,1514.68,1519.99,1501.48,1518.20,1518.20,3695610000
2/28/13,1515.99,1525.34,1514.46,1514.68,1514.68,3912320000
2/27/13,1496.94,1520.08,1494.88,1515.99,1515.99,3551850000
2/26/13,1487.85,1498.99,1485.01,1496.94,1496.94,3975280000
2/25/13,1515.60,1525.84,1487.85,1487.85,1487.85,4011050000
2/22/13,1502.42,1515.64,1502.42,1515.60,1515.60,3419320000
2/21/13,1511.95,1511.95,1497.29,1502.42,1502.42,4274600000
2/20/13,1530.94,1530.94,1511.41,1511.95,1511.95,4240570000
2/19/13,1519.79,1530.94,1519.79,1530.94,1530.94,3748910000
2/15/13,1521.38,1524.24,1514.14,1519.79,1519.79,3838510000
2/14/13,1520.33,1523.14,1514.02,1521.38,1521.38,3759740000
2/13/13,1519.43,1524.69,1515.93,1520.33,1520.33,3385880000
2/12/13,1517.01,1522.29,1515.61,1519.43,1519.43,3414370000
2/11/13,1517.93,1518.31,1513.61,1517.01,1517.01,2684100000
2/8/13,1509.39,1518.31,1509.39,1517.93,1517.93,2986150000
2/7/13,1512.12,1512.90,1498.49,1509.39,1509.39,3614580000
2/6/13,1511.29,1512.53,1504.71,1512.12,1512.12,3611570000
2/5/13,1495.71,1514.96,1495.71,1511.29,1511.29,3618360000
2/4/13,1513.17,1513.17,1495.02,1495.71,1495.71,3390000000
2/1/13,1498.11,1514.41,1498.11,1513.17,1513.17,3836320000
1/31/13,1501.96,1504.19,1496.76,1498.11,1498.11,3999880000
1/30/13,1507.84,1509.94,1500.11,1501.96,1501.96,3726810000
1/29/13,1500.18,1509.35,1498.09,1507.84,1507.84,3949640000
1/28/13,1502.96,1503.23,1496.33,1500.18,1500.18,3388540000
1/25/13,1494.82,1503.26,1494.82,1502.96,1502.96,3476290000
1/24/13,1494.81,1502.27,1489.46,1494.82,1494.82,3699430000
1/23/13,1492.56,1496.13,1489.90,1494.81,1494.81,3552010000
1/22/13,1485.98,1492.56,1481.16,1492.56,1492.56,3570950000
1/18/13,1480.95,1485.98,1475.81,1485.98,1485.98,3795740000
1/17/13,1472.63,1485.16,1472.63,1480.94,1480.94,3706710000
1/16/13,1472.33,1473.96,1467.60,1472.63,1472.63,3384080000
1/15/13,1470.67,1473.31,1463.76,1472.34,1472.34,3135350000
1/14/13,1472.05,1472.05,1465.69,1470.68,1470.68,3003010000
1/11/13,1472.12,1472.75,1467.58,1472.05,1472.05,3340650000
1/10/13,1461.02,1472.30,1461.02,1472.12,1472.12,4081840000
1/9/13,1457.15,1464.73,1457.15,1461.02,1461.02,3674390000
1/8/13,1461.89,1461.89,1451.64,1457.15,1457.15,3601600000
1/7/13,1466.47,1466.47,1456.62,1461.89,1461.89,3304970000
1/4/13,1459.37,1467.94,1458.99,1466.47,1466.47,3424290000
1/3/13,1462.42,1465.47,1455.53,1459.37,1459.37,3829730000
1/2/13,1426.19,1462.43,1426.19,1462.42,1462.42,4202600000
12/31/12,1402.43,1426.74,1398.11,1426.19,1426.19,3204330000
12/28/12,1418.10,1418.10,1401.58,1402.43,1402.43,2426680000
12/27/12,1419.83,1422.80,1401.80,1418.10,1418.10,2830180000
12/26/12,1426.66,1429.42,1416.43,1419.83,1419.83,2285030000
12/24/12,1430.15,1430.15,1424.66,1426.66,1426.66,1248960000
12/21/12,1443.67,1443.67,1422.58,1430.15,1430.15,5229160000
12/20/12,1435.81,1443.70,1432.82,1443.69,1443.69,3686580000
12/19/12,1446.79,1447.75,1435.80,1435.81,1435.81,3869800000
12/18/12,1430.47,1448.00,1430.47,1446.79,1446.79,4302240000
12/17/12,1413.54,1430.67,1413.54,1430.36,1430.36,3455610000
12/14/12,1419.45,1419.45,1411.88,1413.58,1413.58,3210170000
12/13/12,1428.48,1431.36,1416.00,1419.45,1419.45,3349960000
12/12/12,1427.84,1438.59,1426.76,1428.48,1428.48,3709050000
12/11/12,1418.55,1434.27,1418.55,1427.84,1427.84,3650230000
12/10/12,1418.07,1421.64,1415.64,1418.55,1418.55,2999430000
12/7/12,1413.95,1420.34,1410.90,1418.07,1418.07,3125160000
12/6/12,1409.43,1413.95,1405.93,1413.94,1413.94,3229700000
12/5/12,1407.05,1415.56,1398.23,1409.28,1409.28,4253920000
12/4/12,1409.46,1413.14,1403.65,1407.05,1407.05,3247710000
12/3/12,1416.34,1423.73,1408.46,1409.46,1409.46,3074280000
11/30/12,1415.95,1418.86,1411.63,1416.18,1416.18,3966000000
11/29/12,1409.96,1419.70,1409.04,1415.95,1415.95,3356850000
11/28/12,1398.77,1410.31,1385.43,1409.93,1409.93,3359250000
11/27/12,1406.29,1409.01,1398.03,1398.94,1398.94,3323120000
11/26/12,1409.15,1409.15,1397.68,1406.29,1406.29,2948960000
11/23/12,1391.03,1409.16,1391.03,1409.15,1409.15,1504960000
11/21/12,1387.79,1391.25,1386.39,1391.03,1391.03,2667090000
11/20/12,1386.82,1389.77,1377.04,1387.81,1387.81,3207160000
11/19/12,1359.88,1386.89,1359.88,1386.89,1386.89,3374800000
11/16/12,1353.36,1362.03,1343.35,1359.88,1359.88,4045910000
11/15/12,1355.41,1360.62,1348.05,1353.33,1353.33,3928870000
11/14/12,1374.64,1380.13,1352.50,1355.49,1355.49,4109510000
11/13/12,1380.03,1388.81,1371.39,1374.53,1374.53,3455550000
11/12/12,1379.86,1384.87,1377.19,1380.03,1380.03,2567540000
11/9/12,1377.55,1391.39,1373.03,1379.85,1379.85,3647350000
11/8/12,1394.53,1401.23,1377.51,1377.51,1377.51,3779520000
11/7/12,1428.27,1428.27,1388.14,1394.53,1394.53,4356490000
11/6/12,1417.26,1433.38,1417.26,1428.39,1428.39,3306970000
11/5/12,1414.02,1419.90,1408.13,1417.26,1417.26,2921040000
11/2/12,1427.59,1434.27,1412.91,1414.20,1414.20,3732480000
11/1/12,1412.20,1428.35,1412.20,1427.59,1427.59,3929890000
10/31/12,1410.99,1418.76,1405.95,1412.16,1412.16,3577110000
10/26/12,1412.97,1417.09,1403.28,1411.94,1411.94,3284910000
10/25/12,1409.74,1421.12,1405.14,1412.97,1412.97,3512640000
10/24/12,1413.20,1420.04,1407.10,1408.75,1408.75,3385970000
10/23/12,1433.74,1433.74,1407.56,1413.11,1413.11,3587670000
10/22/12,1433.21,1435.46,1422.06,1433.82,1433.82,3216220000
10/19/12,1457.34,1457.34,1429.85,1433.19,1433.19,3875170000
10/18/12,1460.94,1464.02,1452.63,1457.34,1457.34,3880030000
10/17/12,1454.22,1462.20,1453.35,1460.91,1460.91,3655320000
10/16/12,1440.31,1455.51,1440.31,1454.92,1454.92,3568770000
10/15/12,1428.75,1441.31,1427.24,1440.13,1440.13,3483810000
10/12/12,1432.84,1438.43,1425.53,1428.59,1428.59,3134750000
10/11/12,1432.82,1443.90,1432.82,1432.84,1432.84,3672540000
10/10/12,1441.48,1442.52,1430.64,1432.56,1432.56,3225060000
10/9/12,1455.90,1455.90,1441.18,1441.48,1441.48,3216320000
10/8/12,1460.93,1460.93,1453.10,1455.88,1455.88,2328720000
10/5/12,1461.40,1470.96,1456.89,1460.93,1460.93,3172940000
10/4/12,1451.08,1463.14,1451.08,1461.40,1461.40,3615860000
10/3/12,1446.05,1454.30,1441.99,1450.99,1450.99,3531640000
10/2/12,1444.99,1451.52,1439.01,1445.75,1445.75,3321790000
10/1/12,1440.90,1457.14,1440.90,1444.49,1444.49,3505080000
9/28/12,1447.13,1447.13,1435.60,1440.67,1440.67,3509230000
9/27/12,1433.36,1450.20,1433.36,1447.15,1447.15,3150330000
9/26/12,1441.60,1441.60,1430.53,1433.32,1433.32,3565380000
9/25/12,1456.94,1463.24,1441.59,1441.59,1441.59,3739900000
9/24/12,1459.76,1460.72,1452.06,1456.89,1456.89,3008920000
9/21/12,1460.34,1467.07,1459.51,1460.15,1460.15,4833870000
9/20/12,1461.05,1461.23,1449.98,1460.26,1460.26,3382520000
9/19/12,1459.50,1465.15,1457.88,1461.05,1461.05,3451360000
9/18/12,1461.19,1461.47,1456.13,1459.32,1459.32,3377390000
9/17/12,1465.42,1465.63,1457.55,1461.19,1461.19,3482430000
9/14/12,1460.07,1474.51,1460.07,1465.77,1465.77,5041990000
9/13/12,1436.56,1463.76,1435.34,1459.99,1459.99,4606550000
9/12/12,1433.56,1439.15,1432.99,1436.56,1436.56,3641200000
9/11/12,1429.13,1437.76,1429.13,1433.56,1433.56,3509630000
9/10/12,1437.92,1438.74,1428.98,1429.08,1429.08,3223670000
9/7/12,1432.12,1437.92,1431.45,1437.92,1437.92,3717620000
9/6/12,1403.74,1432.12,1403.74,1432.12,1432.12,3952870000
9/5/12,1404.94,1408.81,1401.25,1403.44,1403.44,3389110000
9/4/12,1406.54,1409.31,1396.56,1404.94,1404.94,3200310000
8/31/12,1400.07,1413.09,1398.96,1406.58,1406.58,2938250000
8/30/12,1410.08,1410.08,1397.01,1399.48,1399.48,2530280000
8/29/12,1409.32,1413.95,1406.57,1410.49,1410.49,2571220000
8/28/12,1410.44,1413.63,1405.59,1409.30,1409.30,2629090000
8/27/12,1411.13,1416.17,1409.11,1410.44,1410.44,2472500000
8/24/12,1401.99,1413.46,1398.04,1411.13,1411.13,2598790000
8/23/12,1413.49,1413.49,1400.50,1402.08,1402.08,3008240000
8/22/12,1413.09,1416.12,1406.78,1413.49,1413.49,3062690000
8/21/12,1418.13,1426.68,1410.86,1413.17,1413.17,3282950000
8/20/12,1417.85,1418.13,1412.12,1418.13,1418.13,2766320000
8/17/12,1415.84,1418.71,1414.67,1418.16,1418.16,2922990000
8/16/12,1405.57,1417.44,1404.15,1415.51,1415.51,3114100000
8/15/12,1403.89,1407.73,1401.83,1405.53,1405.53,2655750000
8/14/12,1404.36,1410.03,1400.60,1403.93,1403.93,2930900000
8/13/12,1405.87,1405.87,1397.32,1404.11,1404.11,2499990000
8/10/12,1402.58,1405.98,1395.62,1405.87,1405.87,2767980000
8/9/12,1402.26,1405.95,1398.80,1402.80,1402.80,3119610000
8/8/12,1401.23,1404.14,1396.13,1402.22,1402.22,3221790000
8/7/12,1394.46,1407.14,1394.46,1401.35,1401.35,3682490000
8/6/12,1391.04,1399.63,1391.04,1394.23,1394.23,3122050000
8/3/12,1365.45,1394.16,1365.45,1390.99,1390.99,3751170000
8/2/12,1375.13,1375.13,1354.65,1365.00,1365.00,4193740000
8/1/12,1379.32,1385.03,1373.35,1375.32,1375.32,4440920000
7/31/12,1385.27,1387.16,1379.17,1379.32,1379.32,3821570000
7/30/12,1385.94,1391.74,1381.37,1385.30,1385.30,3212060000
7/27/12,1360.05,1389.19,1360.05,1385.97,1385.97,4399010000
7/26/12,1338.17,1363.13,1338.17,1360.02,1360.02,4429300000
7/25/12,1338.35,1343.98,1331.50,1337.89,1337.89,3719170000
7/24/12,1350.52,1351.53,1329.24,1338.31,1338.31,3891290000
7/23/12,1362.34,1362.34,1337.56,1350.52,1350.52,3717180000
7/20/12,1376.51,1376.51,1362.19,1362.66,1362.66,3925020000
7/19/12,1373.01,1380.39,1371.21,1376.51,1376.51,4043360000
7/18/12,1363.58,1375.26,1358.96,1372.78,1372.78,3642630000
7/17/12,1353.68,1365.36,1345.07,1363.67,1363.67,3566680000
7/16/12,1356.50,1357.26,1348.51,1353.64,1353.64,2862720000
7/13/12,1334.81,1357.70,1334.81,1356.78,1356.78,3212930000
7/12/12,1341.29,1341.29,1325.41,1334.76,1334.76,3654440000
7/11/12,1341.40,1345.00,1333.25,1341.45,1341.45,3426290000
7/10/12,1352.96,1361.54,1336.27,1341.47,1341.47,3470600000
7/9/12,1354.66,1354.87,1346.65,1352.46,1352.46,2904860000
7/6/12,1367.09,1367.09,1348.03,1354.68,1354.68,2745140000
7/5/12,1373.72,1373.85,1363.02,1367.58,1367.58,3041520000
7/3/12,1365.75,1374.81,1363.53,1374.02,1374.02,2116390000
7/2/12,1362.33,1366.35,1355.70,1365.51,1365.51,3301650000
6/29/12,1330.12,1362.17,1330.12,1362.16,1362.16,4590480000
6/28/12,1331.52,1331.52,1313.29,1329.04,1329.04,3969370000
6/27/12,1320.71,1334.40,1320.71,1331.85,1331.85,3286910000
6/26/12,1314.09,1324.24,1310.30,1319.99,1319.99,3412940000
6/25/12,1334.90,1334.90,1309.27,1313.72,1313.72,3501820000
6/22/12,1325.92,1337.82,1325.92,1335.02,1335.02,5271490000
6/21/12,1355.43,1358.27,1324.41,1325.51,1325.51,4094470000
6/20/12,1358.04,1361.57,1346.45,1355.69,1355.69,3695700000
6/19/12,1344.83,1363.46,1344.83,1357.98,1357.98,3815350000
6/18/12,1342.42,1348.22,1334.46,1344.78,1344.78,3259430000
6/15/12,1329.19,1343.32,1329.19,1342.84,1342.84,4401570000
6/14/12,1314.88,1333.68,1314.14,1329.10,1329.10,3687720000
6/13/12,1324.02,1327.28,1310.51,1314.88,1314.88,3506510000
6/12/12,1309.40,1324.31,1306.62,1324.18,1324.18,3442920000
6/11/12,1325.72,1335.52,1307.73,1308.93,1308.93,3537530000
6/8/12,1314.99,1325.81,1307.77,1325.66,1325.66,3497190000
6/7/12,1316.15,1329.05,1312.68,1314.99,1314.99,4258140000
6/6/12,1285.61,1315.13,1285.61,1315.13,1315.13,4268360000
6/5/12,1277.82,1287.62,1274.16,1285.50,1285.50,3403230000
6/4/12,1278.29,1282.55,1266.74,1278.18,1278.18,4011960000
6/1/12,1309.87,1309.87,1277.25,1278.04,1278.04,4669350000
5/31/12,1313.09,1319.74,1298.90,1310.33,1310.33,4557620000
5/30/12,1331.25,1331.25,1310.76,1313.32,1313.32,3534290000
5/29/12,1318.90,1334.93,1318.90,1332.42,1332.42,3441640000
5/25/12,1320.81,1324.20,1314.23,1317.82,1317.82,2872660000
5/24/12,1318.72,1324.14,1310.50,1320.68,1320.68,3937670000
5/23/12,1316.02,1320.71,1296.53,1318.86,1318.86,4108330000
5/22/12,1316.09,1328.49,1310.04,1316.63,1316.63,4123680000
5/21/12,1295.73,1316.39,1295.73,1315.99,1315.99,3786750000
5/18/12,1305.05,1312.24,1291.98,1295.22,1295.22,4512470000
5/17/12,1324.82,1326.36,1304.86,1304.86,1304.86,4664280000
5/16/12,1330.78,1341.78,1324.79,1324.80,1324.80,4280420000
5/15/12,1338.36,1344.94,1328.41,1330.66,1330.66,4114040000
5/14/12,1351.93,1351.93,1336.61,1338.35,1338.35,3688120000
5/11/12,1358.11,1365.66,1348.89,1353.39,1353.39,3869070000
5/10/12,1354.58,1365.88,1354.58,1357.99,1357.99,3727990000
5/9/12,1363.20,1363.73,1343.13,1354.58,1354.58,4288540000
5/8/12,1369.16,1369.16,1347.75,1363.72,1363.72,4261670000
5/7/12,1368.79,1373.91,1363.94,1369.58,1369.58,3559390000
5/4/12,1391.51,1391.51,1367.96,1369.10,1369.10,3975140000
5/3/12,1402.32,1403.07,1388.71,1391.57,1391.57,4004910000
5/2/12,1405.50,1405.50,1393.92,1402.31,1402.31,3803860000
5/1/12,1397.86,1415.32,1395.73,1405.82,1405.82,3807950000
4/30/12,1403.26,1403.26,1394.00,1397.91,1397.91,3574010000
4/27/12,1400.19,1406.64,1397.31,1403.36,1403.36,3645830000
4/26/12,1390.64,1402.09,1387.28,1399.98,1399.98,4034700000
4/25/12,1372.11,1391.37,1372.11,1390.69,1390.69,3998430000
4/24/12,1366.97,1375.57,1366.82,1371.97,1371.97,3617100000
4/23/12,1378.53,1378.53,1358.79,1366.94,1366.94,3654860000
4/20/12,1376.96,1387.40,1376.96,1378.53,1378.53,3833320000
4/19/12,1385.08,1390.46,1370.30,1376.92,1376.92,4180020000
4/18/12,1390.78,1390.78,1383.29,1385.14,1385.14,3463140000
4/17/12,1369.57,1392.76,1369.57,1390.78,1390.78,3456200000
4/16/12,1370.27,1379.66,1365.38,1369.57,1369.57,3574780000
4/13/12,1387.61,1387.61,1369.85,1370.26,1370.26,3631160000
4/12/12,1368.77,1388.13,1368.77,1387.57,1387.57,3618280000
4/11/12,1358.98,1374.71,1358.98,1368.71,1368.71,3743040000
4/10/12,1382.18,1383.01,1357.38,1358.59,1358.59,4631730000
4/9/12,1397.45,1397.45,1378.24,1382.20,1382.20,3468980000
4/5/12,1398.79,1401.60,1392.92,1398.08,1398.08,3303740000
4/4/12,1413.09,1413.09,1394.09,1398.96,1398.96,3938290000
4/3/12,1418.98,1419.00,1404.62,1413.38,1413.38,3822090000
4/2/12,1408.47,1422.38,1404.46,1419.04,1419.04,3572010000
3/30/12,1403.31,1410.89,1401.42,1408.47,1408.47,3676890000
3/29/12,1405.39,1405.39,1391.56,1403.28,1403.28,3832000000
3/28/12,1412.52,1413.65,1397.20,1405.54,1405.54,3892800000
